class,desc
221274,"Lekarz – specjalista medycyny lotniczejOrzeka w zakresie wymagań zdrowotnych dla kandydatów na członków personelu lotniczego, personelu lotniczego oraz kandydatów na członków personelu pokładowego i personelu pokładowego, zgodnie z obowiązującymi aktami prawnymi w zakresie orzecznictwa lotniczo - le"
221275,"Lekarz – specjalista medycyny morskiej i tropikalnejZajmuje się diagnozowaniem, profilaktyką i leczeniem chorób z zakresu medycyny morskiej i tropikalnej (w tym chorób transmisyjnych, tropikalnych, pasożytniczych, wypadków, chorób związanych z pracami wykonywanymi w warunkach podwodnych). Realizuje "
221276,"Lekarz – specjalista nefrologii dziecięcejRozpoznaje, różnicuje choroby i podejmuje proces leczniczy dzieci w zakresie nefrologii, odpowiada za wdrażanie nowych metod diagnostycznych w procesie leczenia oraz postępowania niefarmakologicznego i farmakologicznego sprzyjającego leczeniu chorób nerek i "
221277,"Lekarz – specjalista pediatrii metabolicznejRozpoznaje, różnicuje i leczy (z wyłączeniem metod chirurgicznych) choroby  związane z wrodzonymi wadami metabolizmu, sprawuje nadzór zdrowotny nad dziećmi i młodzieżą organizując profilaktykę zdrowotną i monitorując przebieg leczenia oraz podejmuje działa"
221278,"Lekarz – specjalista perinatologiiRealizuje zadania z zakresu opieki perinatologicznej czyli okołourodzeniowej, obejmującej kobietę w ciąży i płód oraz noworodka. Rozpoznaje różnicuje i leczy choroby okresu noworodkowego, łącznie z zaburzeniami i wadami rozwojowymi."
221290,Pozostali lekarze specjaliści
222101,"PielęgniarkaUdziela świadczeń zdrowotnych, a w szczególności świadczeń pielęgnacyjnych, zapobiegawczych, diagnostycznych, leczniczych, rehabilitacyjnych oraz z zakresu promocji zdrowia w stosunku do osób zdrowych, chorych, niepełnosprawnych, dzieci i młodzieży oraz ich rodzin, w warunkach stacjonarn"
222201,Pielęgniarka – specjalista organizacji i zarządzaniaRealizuje zadania wynikające z pełnienia funkcji kierowniczych w pionie pielęgniarskim w jednostkach ochrony zdrowia.
222202,"Pielęgniarka – specjalista pielęgniarstwa anestezjologicznego i intensywnej opiekiUdziela specjalistycznych świadczeń zdrowotnych w odniesieniu do pacjentów w stanach zagrożenia życia, sprawuje profesjonalną opiekę w okresie znieczulenia ogólnego, zewnątrzoponowego, oponowego, obwodowego, oraz w okr"
222203,"Pielęgniarka – specjalista pielęgniarstwa chirurgicznegoUdziela specjalistycznych świadczeń zdrowotnych: pielęgnacyjnych, zapobiegawczych, diagnostycznych, leczniczych, rehabilitacyjnych oraz z zakresu promocji zdrowia, w odniesieniu do pacjentów przed- i po zabiegach operacyjnych."
222204,"Pielęgniarka – specjalista pielęgniarstwa diabetologicznegoUdziela specjalistycznych świadczeń zdrowotnych: pielęgnacyjnych, zapobiegawczych, diagnostycznych, leczniczych, rehabilitacyjnych oraz z zakresu promocji zdrowia, w odniesieniu do pacjentów chorych na cukrzycę."
222205,Pielęgniarka – specjalista pielęgniarstwa epidemiologicznegoRealizuje zadania w zakresie profilaktyki i zwalczania zakażeń szpitalnych.
222206,"Pielęgniarka – specjalista pielęgniarstwa geriatrycznegoUdziela specjalistycznych świadczeń zdrowotnych: pielęgnacyjnych, zapobiegawczych, diagnostycznych, leczniczych, rehabilitacyjnych oraz z zakresu promocji zdrowia, w odniesieniu do pacjentów w wieku starszym i sędziwym oraz wspiera rodzinę pacj"
222207,"Pielęgniarka – specjalista pielęgniarstwa kardiologicznegoUdziela specjalistycznych świadczeń zdrowotnych: pielęgnacyjnych, zapobiegawczych, diagnostycznych, leczniczych, rehabilitacyjnych oraz z zakresu promocji zdrowia, w odniesieniu do pacjentów z chorobami układu krążenia."
222208,"Pielęgniarka – specjalista pielęgniarstwa nefrologicznegoUdziela specjalistycznych świadczeń zdrowotnych: pielęgnacyjnych, zapobiegawczych, diagnostycznych, leczniczych, rehabilitacyjnych oraz z zakresu promocji zdrowia, w odniesieniu do pacjentów z chorobami nerek, leczonych zachowawczo lub nerkoza"
222209,"Pielęgniarka – specjalista pielęgniarstwa neonatologicznegoUdziela specjalistycznych świadczeń zdrowotnych: pielęgnacyjnych, zapobiegawczych, diagnostycznych, leczniczych, rehabilitacyjnych oraz z zakresu promocji zdrowia, w odniesieniu do noworodka i jego matki."
222210,"Pielęgniarka – specjalista pielęgniarstwa neurologicznegoUdziela specjalistycznych świadczeń zdrowotnych: pielęgnacyjnych, zapobiegawczych, diagnostycznych, leczniczych, rehabilitacyjnych oraz z zakresu promocji zdrowia, w odniesieniu do pacjentów z chorobami układu nerwowego: centralnego i obwodowe"
222211,"Pielęgniarka – specjalista pielęgniarstwa onkologicznegoUdziela specjalistycznych świadczeń zdrowotnych: pielęgnacyjnych, zapobiegawczych, diagnostycznych, leczniczych, rehabilitacyjnych oraz z zakresu promocji zdrowia, pacjentom z chorobami nowotworowymi, leczonych metodami: radioterapii, chemioter"
222212,"Pielęgniarka – specjalista pielęgniarstwa operacyjnegoRealizuje zadania związane z przygotowaniem pacjentów do operacji, sal bloku operacyjnego i instrumentarium chirurgicznego do przeprowadzenia operacji leczniczych i diagnostycznych, a także związane z instrumentowaniem w trakcie zabiegów operacyj"
222213,"Pielęgniarka – specjalista pielęgniarstwa opieki długoterminowejUdziela specjalistycznych świadczeń zdrowotnych: pielęgnacyjnych, zapobiegawczych, diagnostycznych, leczniczych, rehabilitacyjnych oraz z zakresu promocji zdrowia, w odniesieniu do pacjentów przewlekle chorych, niepełnosprawnych, niezdo"
222214,"Pielęgniarka – specjalista pielęgniarstwa opieki paliatywnejUdziela specjalistycznych świadczeń zdrowotnych: pielęgnacyjnych, zapobiegawczych, diagnostycznych, leczniczych, rehabilitacyjnych oraz z zakresu promocji zdrowia, w odniesieniu do pacjentów z zaawansowaną nieuleczalną chorobą w okresie ter"
222215,"Pielęgniarka – specjalista pielęgniarstwa pediatrycznegoUdziela specjalistycznych świadczeń zdrowotnych: pielęgnacyjnych, zapobiegawczych, diagnostycznych, leczniczych, rehabilitacyjnych oraz z zakresu promocji zdrowia, w odniesieniu do dzieci zdrowych i chorych, w różnych okresach ich rozwoju."
222216,"Pielęgniarka – specjalista pielęgniarstwa psychiatrycznegoUdziela specjalistycznych świadczeń zdrowotnych: pielęgnacyjnych, zapobiegawczych, diagnostycznych, leczniczych, rehabilitacyjnych oraz z zakresu promocji zdrowia, w odniesieniu do pacjentów z zaburzeniami i chorobami psychicznymi oraz niepeł"
222217,"Pielęgniarka – specjalista pielęgniarstwa ratunkowegoUdziela specjalistycznych świadczeń zdrowotnych ratujących życie pacjentom poszkodowanym w wypadkach komunikacyjnych, budowlanych, podczas klęsk żywiołowych, katastrof oraz w nagłych zachorowaniach zagrażających życiu."
222218,"Pielęgniarka – specjalista pielęgniarstwa rodzinnegoPlanuje i realizuje kompleksową opiekę pielęgniarską nad osobą, rodziną, społecznością w środowisku zamieszkania, z uwzględnieniem miejsca udzielenia świadczenia, obejmując opieką zdrowych i chorych niezależnie od wieku (z wyłączeniem noworodka i n"
222219,Pielęgniarka – specjalista pielęgniarstwa środowiska nauczania i wychowaniaUdziela świadczeń zdrowotnych w zakresie profilaktycznej opieki zdrowotnej nad dziećmi i młodzieżą w placówkach oświatowo-wychowawczych.
222220,Pielęgniarka – specjalista pielęgniarstwa w ochronie zdrowia pracującychRealizuje zadania z zakresu profilaktycznej opieki zdrowotnej nad pracującymi.
222221,"Pielęgniarka-specjalista pielęgniarstwa zachowawczego/internistycznegoPielęgniarka-specjalista pielęgniarstwa zachowawczego / internistycznego udziela specjalistycznych świadczeń zdrowotnych: pielęgnacyjnych, zapobiegawczych, diagnostycznych, leczniczych, rehabilitacyjnych oraz z zakresu promocji zd"
222222,"Pielęgniarka – specjalista promocji zdrowia i edukacji zdrowotnejRealizuje świadczenia zdrowotne, a w szczególności świadczenia zapobiegawcze oraz z zakresu promocji zdrowia mające na celu poprawę zdrowia i jakości życia ludności."
222290,Pozostałe pielęgniarki z tytułem specjalisty
223101,"PołożnaUdziela świadczeń zdrowotnych, a w szczególności świadczeń pielęgnacyjnych, zapobiegawczych, diagnostycznych, leczniczych, rehabilitacyjnych oraz promocji zdrowia w zakresie opieki nad kobietą, kobietą ciężarną, rodzącą i położnicą oraz noworodkiem, w warunkach stacjonarnej, ambulatoryjnej i "
223201,"Położna – specjalista organizacji i zarządzaniaPełnienie funkcji kierowniczych, sprawne zarządzanie w systemie ochrony zdrowia oraz dokonywanie oceny rynku i prowadzenie działalności położniczej."
223202,Położna – specjalista pielęgniarstwa epidemiologicznegoRealizowanie zadań w zakresie profilaktyki i zwalczania zakażeń szpitalnych.
223203,Położna – specjalista pielęgniarstwa ginekologicznegoSprawowanie specjalistycznej opieki ginekologiczno-onkologicznej oraz pełnienie roli doradcy i konsultanta w różnych okresach życia kobiety.
223204,"Położna – specjalista pielęgniarstwa neonatologicznegoSprawowanie specjalistycznej kompleksowej opieki nad noworodkiem zdrowym, chorym i wymagającym intensywnego nadzoru."
223205,"Położna – specjalista pielęgniarstwa położniczegoUdzielanie specjalistycznych świadczeń zdrowotnych, pielęgnacyjnych, zapobiegawczych, diagnostycznych, leczniczych, rehabilitacyjnych w odniesieniu do kobiety, kobiety ciężarnej, położnicy i noworodka."
223206,"Położna – specjalista pielęgniarstwa rodzinnegoSprawowanie specjalistycznej kompleksowej opieki położniczo – neonatologiczno – ginekologicznej nad kobietą, kobietą ciężarną, rodzącą, położnicą i noworodkiem oraz niemowlęciem do ukończenia drugiego miesiąca życia."
223207,"Położna – specjalista promocji zdrowia i edukacji zdrowotnejProwadzenie działalności edukacyjno zdrowotnej w zakresie przygotowania do życia w rodzinie, metod planowania rodziny, ochrony macierzyństwa i ojcostwa oraz ginekologiczno-onkologicznej."
223208,"Położna - specjalista pielęgniarstwa ginekologiczno-położniczegoPołożna – specjalista pielęgniarstwa ginekologiczno-położniczego udziela specjalistycznych świadczeń zdrowotnych, pielęgnacyjnych, zapobiegawczych, diagnostycznych, leczniczych, rehabilitacyjnych w odniesieniu do kobiety, kobiety ciężar"
223290,Pozostałe położne z tytułem specjalisty
224001,"Specjalista do spraw ratownictwa medycznegoSamodzielnie udziela szybkiej i sprawnej pomocy o charakterze ratowniczym w nagłych stanach zagrożenia życia, wypadkach i katastrofach, przy użyciu sprzętu: ochrony osobistej, ratownictwa technicznego i medycznego; nadzoruje i koordynuje działania ratownikó"
225101,"Lekarz weterynariiRozpoznaje i zwalcza choroby zwierząt, zapobiega im, prowadzi kontrolę stanu zdrowotnego i higienicznego zwierząt oraz żywności pochodzenia zwierzęcego."
225201,Lekarz weterynarii – specjalista chirurgii weterynaryjnejRozpoznaje choroby i urazy zwierząt wymagające interwencji chirurgicznej; przeprowadza operacje i leczenie chirurgiczne zwierząt oraz wykonuje czynności z tym związane.
225202,"Lekarz weterynarii – specjalista chorób drobiu i ptaków ozdobnychRozpoznaje i zwalcza choroby drobiu, gołębi i ptaków ozdobnych oraz im zapobiega; prowadzi kontrolę stanu zdrowotnego i higienicznego drobiu w hodowlach wielkotowarowych i w chowie przydomowym; prowadzi nadzór nad produkcją żywności po"
225203,"Lekarz weterynarii – specjalista chorób koniRozpoznaje, różnicuje i leczy choroby koni oraz podejmuje działania profilaktyczne zmierzające do promocji zdrowia, zapobiegania chorobom i urazom koni."
225204,"Lekarz weterynarii – specjalista chorób owadów użytkowychRozpoznaje i zwalcza choroby pszczoły miodnej, trzmieli i jedwabników; nadzoruje stan zdrowotny rodzin i nadzoruje postępowanie w chorobach podlegających obowiązkowi zwalczania lub rejestracji; prowadzi i nadzoruje działania profilaktyczne."
225205,"Lekarz weterynarii – specjalista chorób przeżuwaczyRozpoznaje i zwalcza choroby przeżuwaczy: bydła, owiec, kóz i ich potomstwa w różnych stanach fizjologicznych oraz zapobiega im; kontroluje stan zdrowia stada, żywienie, wydajność mleczną i warunki zoohigieniczne."
225206,"Lekarz weterynarii – specjalista chorób psów i kotówRozpoznaje, leczy i zapobiega chorobom psów i kotów; prowadzi kontrolę ich stanu zdrowotnego i higienicznego."
225207,"Lekarz weterynarii – specjalista chorób rybRozpoznaje choroby ryb występujące z przyczyn środowiskowych, wirusowych, bakteryjnych i pasożytniczych oraz nadzoruje ich zwalczanie, w tym podawanie leków i stosowanie środków dezynfekcyjnych."
225208,"Lekarz weterynarii – specjalista chorób trzody chlewnejRozpoznaje i zwalcza choroby świń, zapobiega im, prowadzi kontrolę stanu zdrowotnego i higienicznego zwierząt, kontroluje dobrostan zwierząt, dba o ochronę zdrowia publicznego poprzez zwalczanie zoonoz oraz prawidłowe stosowanie leków."
225209,"Lekarz weterynarii – specjalista chorób zwierząt futerkowychRozpoznaje i zwalcza choroby zakaźne, pasożytnicze i niezakaźne u lisów, norek, królików, szynszyli i innych; monitoruje stan zdrowia zwierząt, ocenia i analizuje jakość żywienia w aspekcie przydatności karmy dla zwierząt i nierozprzestrzen"
225210,"Lekarz weterynarii – specjalista chorób zwierząt nieudomowionychRozpoznaje, różnicuje i leczy choroby zwierząt nieudomowionych, zapobiega im, prowadzi kontrolę stanu zdrowotnego i higienicznego tych zwierząt."
225211,"Lekarz weterynarii – specjalista epizootiologii i administracji weterynaryjnejZgodnie z ustawodawstwem weterynaryjnym wykonuje zadania Inspekcji Weterynaryjnej dotyczące w szczególności: granicznej kontroli weterynaryjnej, kontroli weterynaryjnej w handlu, spełniania wymagań weterynaryjnych dla prod"
225212,"Lekarz weterynarii – specjalista higieny zwierząt rzeźnych i żywności pochodzenia zwierzęcegoSprawuje nadzór nad bezpieczeństwem żywności pochodzenia zwierzęcego w całym łańcuchu produkcyjnym, tj. od produkcji pierwotnej do umieszczania jej na rynku."
225213,"Lekarz weterynarii – specjalista prewencji weterynaryjnej i higieny paszZapobiega zagrożeniom zdrowotnym zwierząt wywodzących się z warunków epizootycznych, warunków chowu i hodowli zwierząt oraz wynikających z jakości pasz, mających wpływ na jakość zdrowotną środków spożywczych pochodzenia zwierzęc"
225214,"Lekarz weterynarii – specjalista radiologii weterynaryjnejWspółuczestniczy w rozpoznawaniu chorób występujących u zwierząt hodowlanych (konie, bydło świnie), zwierząt towarzyszących (psy, koty) oraz zwierząt ogrodów zoologicznych stosując metody diagnostyki obrazowej, w szczególności: badania radiog"
