class,desc
214111,"Główny technolog Wykonuje, koordynuje i nadzoruje prace związane z opracowywaniem i wdrażaniem technologii wytwarzania wyrobów przemysłowych; sprawuje nadzór technologiczny nad produkcją; zarządza pracownikami działu technologicznego. określanie i realizowanie strategii w zakresie rozwoju produktów i technologii z uwzględnieniem kosztów i efektywności produkcji;zbieranie i analizowanie informacji na temat oczekiwań klientów i zapotrzebowania rynku;poszukiwanie na rynku nowych rozwiązań technicznych i technologicznych oraz inicjowanie ich wdrożenia;projektowanie procesów technologicznych i opracowywanie dokumentacji technologicznej z uwzględnieniem optymalizacji procesu produkcji;sprawowanie nadzoru nad aktualnością i kompletnością dokumentacji konstrukcyjnej i technologicznej;przeprowadzanie prób technologicznych, kreowanie nowych produktów;wdrażanie nowych produktów, planowanie, projektowanie nowych linii montażowych lub produkcyjnych;nadzór technologiczny nad kolejnymi fazami produkcji;współpraca przy projektowaniu i wdrażaniu systemów jakości zgodnie z procedurami przyjętymi w firmie;koordynowanie pracy działu technologicznego, organizacja pracy podległych pracowników i nadzór nad jej przebiegiem;współpraca z innymi działami związanymi z procesem technologicznym i realizacją produkcji. Brak"
214190,Pozostali inżynierowie do spraw przemysłu i produkcji Opis w opracowaniu Opis w opracowaniu
214201,"Inżynier budownictwa – budowle i drogi wodne Prowadzi badania, doradza, planuje i projektuje obiekty budowlane gospodarki wodnej: śródlądowej i morskiej; organizuje procesy inwestycyjne, kieruje budową nowych obiektów oraz konserwacją, remontami i modernizacją obiektów istniejących; prowadzi badania i doradztwo w zakresie nowych technologii i materiałów budowlanych. - prowadzenie badań i opracowywanie nowych lub udoskonalonych teorii i metod związanych z budownictwem wodnym; - doradztwo, planowanie i projektowanie: sztucznych zbiorników wodnych, budowli piętrzących, kanałów, śluz, budowli portowych, obiektów budowlanych elektrowni wodnych, ujęć wody, pompowni i przepompowni, obiektów budowlanych stacji uzdatniania wody i oczyszczania ścieków, systemów regulacji rzek, umocnień brzegowych rzek i brzegów morskich itp.;"
214202,"Inżynier budownictwa – budownictwo ogólne Prowadzi badania, doradza i wykonuje projekty budowlane obiektów budownictwa mieszkaniowego, użyteczności publicznej i przemysłowego; kieruje budową nowych obiektów oraz konserwacją, remontami i modernizacją obiektów istniejących; prowadzi badania i doradztwo w zakresie nowych technologii i materiałów budowlanych. - prowadzenie badań i opracowywanie nowych lub udoskonalonych teorii i metod związanych z budownictwem kubaturowym; - doradztwo i projektowanie konstrukcji budowlanych takich obiektów, jak: budynki mieszkalne, budynki użyteczności publicznej (szkoły, szpitale, dworce, obiekty handlowe itp.) oraz obiekty przemysłowe;"
214203,"Inżynier budownictwa – budownictwo przemysłowe Projektuje rozwiązania techniczne i technologiczne stosowane na budowach obiektów przemysłowych; sprawuje nadzór nad wykonywaniem prac budowalnych, a także nadzór autorski w przypadku realizacji wykonanego osobiście projektu budowlanego; zajmuje się kierowaniem budową oraz eksploatacją przemysłowych obiektów budowlanych. wykonywanie projektów budowlanych, konstrukcyjno-budowlanych, wykonawczych oraz technologicznych obiektów przemysłowych;analizowanie rozwiązań projektowych, wskazywanie błędów oraz prowadzenie konsultacji w zakresie wyeliminowania błędów;sprawdzanie projektu budowy pod względem formalnym, tzn. zgodności z obowiązującymi przepisami prawa w tym zakresie;opracowywanie kosztorysów budowy i optymalizowanie rozwiązań w zakresie technicznym i ekonomicznym;przygotowywanie dokumentacji projektowej oraz prowadzenie dokumentacji budowy;przyjmowanie terenu budowy od inwestora;realizowanie projektu zgodnie z założeniami kosztowymi i ustalonym harmonogramem pracy;nadzorowanie i kontrolowanie prowadzonej budowy od strony technicznej poprzez sprawdzanie poprawności, jakości i terminowości wykonanych prac na poszczególnych etapach budowy;kontrolowanie zgodności realizacji budowy z projektem i pozwoleniem na budowę;organizowanie dostaw materiałów i transportu niezbędnego do prawidłowej realizacji inwestycji;zamawianie materiałów i niezbędnego sprzętu budowlanego;wykonywanie prób materiałów budowlanych i sporządzanie protokołów z badań;nadzorowanie pracy podwykonawców i dostawców materiałów budowlanych;współpraca w sprawach realizacji zadań inwestycyjnych z kierownictwem robót budowlanych, biurem projektowym i pozostałymi podmiotami zaangażowany w realizację danego projektu budowlanego;sporządzanie raportów z poszczególnych etapów prac budowlanych. przygotowywanie dokumentacji sprzedażowej obiektu budowlanego;kontrolowanie przestrzegania na terenie budowy przepisów BHP i ppoż.;badanie i udoskonalanie konstrukcji całych przemysłowych obiektów budowlanych lub ich fragmentów."
214204,"Inżynier budownictwa – linie, węzły i stacje kolejowe Opracowuje, projektuje i nadzoruje wykonawstwo linii i węzłów kolejowych, w węższym zakresie również mostów i stacji kolejowych, sporządza też plany kompleksowe linii kolejowych oraz obiekty ich przecięcia z innymi arteriami komunikacyjnymi i przeszkodami. - projektowanie parametrów geometrycznych linii kolejowych, które zabezpieczają warunki ruchu kolejowego, tzn. spadków, łuków i przechyłek; - opracowywanie projektów technologiczno-konstrukcyjnych, mających na celu wybór i określanie parametrów podtorza, tłucznia, podkładów, szyn, rozjazdów oraz sposobów ich wykonania lub montażu w terenie;"
214205,"Inżynier budownictwa – urządzenia, instalacje i sieci energetyczne Projektuje rozwiązania techniczne i technologiczne stosowane na budowach urządzeń, instalacji i sieci energetycznych; sprawuje nadzór nad wykonywaniem prac budowalnych, a także nadzór autorski w przypadku realizacji wykonanego osobiście projektu budowlanego; zajmuje się kierowaniem budową oraz eksploatacją urządzeń, instalacji i sieci energetycznych."
214206,"Inżynier budownictwa – wyburzanie obiektów Prowadzi i nadzoruje wyburzanie, rozbiórkę lub demontaż konstrukcji budowlanych; kieruje likwidacją obiektów budowlanych; prowadzi badania 
i doradztwo w zakresie technologii wykorzystywanych przy wyburzaniu obiektów."
214207,"Inżynier budowy dróg Opracowuje plany użytkowania dróg i ulic oraz lotnisk w strukturze przestrzennej; określa ich parametry geometryczne, takie jak: szerokość, spadki podłużne i poprzeczne, poszerzenia, zjazdy i skrzyżowania, tworząc projekty dróg, ulic i lotnisk. - opracowywanie projektów konstrukcji podbudowy dróg oraz określanie ich parametrów geotechnicznych, w celu ew. wymiany lub wzmocnienia podłoża gruntowego; - opracowywanie projektów odwadniania dróg, ulic i lotnisk;"
214208,"Inżynier budowy mostów Planuje i projektuje usytuowanie i konstrukcję mostów lub wiaduktów; opracowuje technologię ich wznoszenia oraz sposób utrzymania, napraw i remontów; planuje i projektuje wzmocnienia obiektów mostowych, ich poszerzenia lub zmiany innych parametrów technicznych w ramach modernizacji dróg, ulic lub linii kolejowych; sprawuje nadzór nad budową, przebudową, wzmocnieniem lub modernizacją obiektów mostowych oraz organizuje i sprawuje nadzór nad utrzymaniem tych obiektów - określanie charakteru przeszkody wodnej lub lądowej przekraczanej mostem lub wiaduktem, z punktu widzenia: warunków ruchu, geologii i geotechniki, hydrologii i zjawisk lodowych;"
214209,"Inżynier geotechnik Zajmuje się projektowaniem geotechnicznym oraz specjalistycznymi badaniami gruntu w laboratorium i w terenie; ustala geotechniczne warunki posadowienia obiektów budowlanych i wykonawstwa robót specjalistycznych w budownictwie, ochronie środowiska, transporcie oraz górnictwie. - wykonywanie badań laboratoryjnych parametrów chemicznych, fizycznych i mechanicznych gruntów naturalnych, antropogenicznych i ulepszonych, wód gruntowych oraz wyrobów geosyntetycznych współpracujących z podłożem gruntowym;wykonywanie specjalistycznych badań terenowych podłoża gruntowego za pomocą wierceń, sondowań statycznych, dynamicznych i obrotowych, badań presjometrycznych i dylatometrycznych, wodoprzepuszczalności i stopnia skażenia gruntów i wód gruntowych, odkrywek fundamentów, badań dynamicznych oraz próbnych obciążeń gruntu i fundamentów; - projektowanie geotechniczne przez ustalenie parametrów obliczeniowych gruntu, prognozy ich zmian w czasie, obciążeń od gruntu, wzajemnego oddziaływania obiektu budowlanego i podłoża gruntowego w różnych fazach budowy i eksploatacji, nośności i stateczności, prognozy i weryfikacji osiadań w czasie, wzajemnego oddziaływania budowli i wód gruntowych oraz współpracy gruntu z geosyntetykami;"
214210,"Rzeczoznawca budowlany Dokonuje oceny systemu technicznego budynków i obiektów budowlanych, zarówno nowych, jak i eksploatowanych lub wyeksploatowanych; ocenia proces budowy z punktu widzenia sztuki budowlanej i zasad bezpieczeństwa publicznego; wydaje opinie o użytych do budowy materiałach; określa ewentualne przyczyny katastrof budowlanych. -	zapoznawanie się z obiektem, dokumentacją techniczną i dziennikiem budowy; -	wykonywanie niezbędnych odsłonięć i odkuć, np. stropów i ścian, odkopanie fundamentów dla umożliwienia dokonania oceny ich stanu technicznego;"
214290,Pozostali inżynierowie budownictwa Opis w opracowaniu Opis w opracowaniu
214301,"Inżynier inżynierii środowiska – gazowe urządzenia, instalacje i sieci energetyczne Projektuje urządzenia gazowe, instalacje i sieci energetyczne w sferze komunalnej i przemysłowej; opracowuje nowe technologie i ulepsza już istniejące oraz prowadzi badania w dziedzinie ochrony środowiska; opracowuje koncepcje 
i metody działań dotyczące ulepszania instalacji gazowych i energetycznych; sprawuje nadzór nad budową nowych obiektów i sieci energetycznych oraz kieruje ich eksploatacją."
214302,"Inżynier inżynierii środowiska – gospodarka wodna i hydrologia Zajmuje się hydrologią praktyczną, tzn. powierzchniowymi wodami płynącymi i stojącymi oraz wodami podziemnymi, pomiarami dla potrzeb hydrologii, obserwacją i opisywaniem zjawisk hydrologicznych, ustalaniem zależności między poszczególnymi zjawiskami hydrologicznymi, gospodarką wodną w układach regionalnych, zlewniowych, okręgowych, miejskich oraz w pojedynczych zakładach przemysłowych, w zakresie działalności technicznej i dysponowania wodą na potrzeby komunalne, rolnicze, przemysłowe, żeglugowe, rekreacyjne, energetyczne itp. - badanie zjawisk hydrologicznych, takich jak: natężenie i rodzaj opadu, parowanie, retencja, ruchy mas powietrza oraz zlodzenia; - dokonywanie pomiarów zjawisk hydrologicznych oraz interpretowanie wyników tych pomiarów;"
214303,"Inżynier inżynierii środowiska – instalacje sanitarne Projektuje, opracowuje i ulepsza koncepcje i metody działania instalacji dostarczających ciepłej i zimnej wody, instalacji kanalizacyjnych, gazowych i wentylacyjnych; kieruje działaniem i utrzymaniem systemów instalacji sanitarnych w obiektach budowlanych; doradza w sprawach technicznych aspektów stosowanych urządzeń i materiałów, szczególnie w rozwiązaniach nowatorskich. - doradzanie w projektowaniu systemów instalacji sanitarnych stosowanych w obiektach budowlanych oraz opracowywanie projektów instalacji sanitarnych;"
214304,"Inżynier inżynierii środowiska – melioracje Określa potrzeby w zakresie systemów: melioracji wodnych, zabezpieczenia przeciwpowodziowego, zbiorowego i zagrodowego zaopatrzenia rolnictwa w wodę, oczyszczania i odprowadzania ścieków bytowo-gospodarczych, sanitacji wsi; programuje, projektuje, wykonuje, nadzoruje i eksploatuje wyżej wymienione systemy. - rozpoznawanie potrzeb melioracji wodnych, zabezpieczeń przeciwpowodziowych, zaopatrzenia rolnictwa i wsi w wodę, sanitacji wsi; - programowanie, w powiązaniu z planami przestrzennego zagospodarowania, rodzajów melioracji wodnych, zabezpieczeń przeciwpowodziowych oraz systemu zaopatrzenia rolnictwa i wsi w wodę, oczyszczania ścieków, sanitacji wsi, z uwzględnieniem potencjalnej produkcji zwierzęcej i zabudowy turystycznej;"
214305,"Inżynier inżynierii środowiska – oczyszczanie miast i gospodarka odpadami Prowadzi badania, opracowuje i ulepsza koncepcje i metody składowania odpadów w miejscach ich powstawania, transportu odpadów oraz technologii ich unieszkodliwiania; doradza w sprawach technicznych i ekonomicznych procesów technologicznych unieszkodliwiania odpadów, stosowania urządzeń do zbierania odpadów oraz środków transportowych i innych. - doradzanie i projektowanie najbardziej sprawnych systemów gromadzenia, transportu i utylizacji odpadów bytowych i przemysłowych; - opracowywanie projektów wysypisk śmieci, gromadzenia odpadów przemysłowych, w zależności od ich rodzaju oraz sposobu utylizacji (kompostowanie, spalanie);"
214306,"Inżynier inżynierii środowiska – systemy wodociągowe i kanalizacyjne Zajmuje się systemami wodociągowymi i kanalizacyjnymi w sferze komunalnej i przemysłowej; prowadzi badania, projektuje, opracowuje koncepcje i metody działania dotyczące sposobów zaopatrzenia w wodę i odprowadzania ścieków, sposobów zmniejszenia zużycia wody w zakładach przemysłowych, technologii uzdatniania wody i oczyszczania ścieków; sprawuje nadzór nad budową nowych obiektów lub systemów wodociągowych i kanalizacyjnych oraz kieruje ich eksploatacją. - projektowanie ujęć wody, układów transportujących wodę i ścieki oraz stacji uzdatniania wody i oczyszczalni ścieków na potrzeby komunalne i przemysłowe; - zbieranie danych oraz analizowanie planów zagospodarowania przestrzennego w zakresie ilości zużycia wody i ilości odprowadzanych ścieków;"
214307,"Inżynier systemów bezpieczeństwa jądrowego i ochrony radiologicznej Zajmuje się systemami bezpieczeństwa jądrowego i ochrony radiologicznej; prowadzi badania samodzielnie albo w zespołach wielobranżowych nad opracowaniem nowych lub ulepszaniem istniejących systemów, prowadzi analizy, dokonuje ocen oraz kontroluje stan bezpieczeństwa jądrowego i ochrony radiologicznej, projektuje, wdraża i eksploatuje systemy, układy i urządzenia bezpieczeństwa, bierze udział w opracowywaniu aktów normatywnych z zakresu bezpieczeństwa jądrowego i ochrony radiologicznej, bierze udział w procesie licencjonowania, a w szczególności licencjonowania obiektów jądrowych - opracowywanie nowych lub ulepszanie istniejących systemów bezpieczeństwa jądrowego i ochrony radiologicznej; - prowadzenie analiz i wykonywanie ocen stanu bezpieczeństwa jądrowego i ochrony radiologicznej, ze szczególnym uwzględnieniem analiz i ocen dla obiektów jądrowych;"
