code,var,desc
215106,skills,"zarządzać projektem inżynieryjnym; zatwierdzać projekty inżynieryjne; inżynieria środowiska; projektować turbiny wiatrowe; zapewniać zgodność z przepisami dotyczącymi bezpieczeństwa; elektroenergetyka; inżynieria mechaniczna; promować zrównoważoną energię; inżynieria lądowa; elektrotechnika; udzielać informacji na temat paneli fotowoltaicznych; korzystać z oprogramowania do rysunków technicznych; procesy inżynierii; dostosowywać harmonogramy przesyłu energii; mechanika płynów; wyroby górnicze, budowlane i inżynieryjne; technologie energetyki odnawialnej; dostosowywać projekty techniczne; rysunki techniczne; prowadzić badania naukowe; udzielać informacji dotyczących finansowania publicznego; systemy ogrzewnictwa przemysłowego; zarządzać zużyciem energii w budynkach; udzielać informacji na temat turbin wiatrowych; zarządzać projektem; prowadzić badania w celu ustalenia najlepszych lokalizacji dla farm wiatrowych; energia słoneczna; korzystać z oprogramowania CAD; przeprowadzać obliczenia elektryczne; stosować techniki zarządzania energią cieplną; udzielać informacji na temat geotermalnych pomp ciepła przedstawiać wyniki testów; przepisy w zakresie bezpieczeństwa energii elektrycznej; rynek energii; podstawy inżynierii; oceniać zapotrzebowanie na zasoby w ramach projektu; prądnice; analizować zasady inżynieryjne; dbać o systemy fotowoltaiczne; koordynować proces wytwarzania energii elektrycznej; określać zapotrzebowanie energetyczne; opracowywać procedury testowania materiałów; analizować zużycie energii; rozwiązywać problemy; przygotowywać sprawozdania techniczne; zarządzać zamówieniami; energoelektronika; przeprowadzać inspekcje obiektów zakładowych; nadzorować kontrolę jakości; przeprowadzać inspekcje turbin wiatrowych; charakterystyka energetyczna budynków; tworzyć rysunki w programie AutoCAD; wykorzystywać oprogramowanie do tworzenia stron internetowych"
215202,occupation_name,inżynier mechatronik
215202,occupation_alternative_names,inżynier cybernetyk
215202,occupation_description,"Inżynierowie mechatronicy projektują i opracowują inteligentne systemy, takie jak urządzenia robotyczne, inteligentne urządzenia gospodarstwa domowego i samoloty, poprzez łączenie technologii z inżynierii mechanicznej, elektronicznej, informatycznej i techniki regulacji. Tworzą plany działania lub przygotowują dokumenty dla części, zespołów lub gotowych produktów przy użyciu oprogramowania, a także nadzorują projekty i zarządzają nimi."
215202,skills,określać wymagania techniczne; analizować dane z badań; przeprowadzać symulacje mechatronicznych koncepcji projektowych; zatwierdzać projekty inżynieryjne; inżynieria komputerowa; sporządzać sprawozdanie z wyników analizy; technologia automatyzacji; przestrzegać norm bezpieczeństwa w kontekstach przemysłowych; rysunki projektowe; robotyka; elektrotechnika; projektować podzespoły wykorzystywane w automatyce; opracowywać procedury przeprowadzania testów mechatronicznych; dostosowywać projekty techniczne; mechatronika; procesy inżynierii; przeprowadzać analizę danych; podstawy inżynierii; prowadzić badania naukowe; automatyka; inżynieria mechaniczna; przeprowadzać analizę kontroli jakości; projektować prototypy; matematyka; fizyka; testować jednostki mechatroniczne; elektronika; korzystać z oprogramowania do rysunków technicznych; przygotowywać prototypy produkcyjne; badać literaturę; gromadzić informacje techniczne; monitorować zgodność z normami jakości produkcji; mechanika; rysunki techniczne; opracowywać procedury przeprowadzania testów elektronicznych opracowywać projekt produktu; koordynować prace zespołów inżynierskich; przeprowadzać próby testowe; kalibrować przyrządy mechatroniczne; inżynieria telekomunikacyjna; oprogramowanie układowe; określać kryteria jakości produkcji; budować relacje biznesowe; instalować podzespoły wykorzystywane w automatyce; hydraulika; opracowywać schematy montażu; śledzić transformację cyfrową procesów przemysłowych; elektromechanika; składać jednostki mechatroniczne; inżynieria bezpieczeństwa; sporządzać zestawienie podstawowych materiałów; mikroukłady elektromechaniczne; objaśniać kwestie techniczne; prowadzić kontrolę techniczną w bezpieczny sposób; zarządzać projektem; projektować oprogramowanie układowe; inżynieria mikromechatroniczna; instalować urządzenia mechatroniczne; korzystać z oprogramowania CAM; analizować zasady inżynieryjne; monitorować maszyny automatyczne; wymieniać maszyny; cybernetyka; oprogramowanie CAE; korzystać z oprogramowania CAD; pneumatyka; normy jakości; komunikować się z klientami; zajmować się planowaniem zasobów; przygotowywać dokumentację techniczną; szkolić pracowników; konfigurować robota wykorzystywanego w przemyśle motoryzacyjnym; optoelektronika; dbać o systemy kontroli zautomatyzowanego wyposażenia; sporządzać rutynowe sprawozdania; tworzyć plany techniczne; programować oprogramowanie układowe
215204,occupation_name,inżynier optoelektronik
215204,occupation_description,"Inżynierowie optoelektronicy opracowują i rozwijają systemy i urządzenia optoelektroniczne, takie jak czujniki UV, fotodiody i diody LED. Inżynieria optoelektroniczna łączy inżynierię optyczną z inżynierią elektroniczną w projektowaniu tych systemów i urządzeń. Prowadzą badania, przeprowadzają analizy, testują urządzenia i nadzorują badania."
215204,skills,rysunki projektowe; analizować dane z badań; normy dotyczące sprzętu optycznego; elementy optyczne; sporządzać sprawozdanie z wyników analizy; obsługiwać precyzyjne urządzenia pomiarowe; fizyka; opracowywać procedury przeprowadzania testów elektronicznych; prowadzić badania naukowe; zatwierdzać projekty inżynieryjne; badać literaturę; podstawy inżynierii; optoelektronika; współczynnik refrakcji; przyrządy optyczne; elektronika; projektować prototypy wyrobów optycznych; przygotowywać prototypy produkcyjne; inżynieria optyczna; normy dotyczące sprzętu elektronicznego; opracowywać modele układów optycznych; obsługiwać przyrządy do przeprowadzania pomiarów w celach naukowych; schematy elektryczne; urządzenia optoelektroniczne; rodzaje przyrządów optycznych; testować elementy optyczne; opracowywać procedury przeprowadzania testów optycznych; proces wytwarzania wyrobów optycznych; właściwości szkła optycznego; optyka; przeprowadzać analizę danych; rejestrować dane uzyskane w trakcie badań; odczytywać szkice inżynierskie; przeprowadzać analizę kontroli jakości; matematyka; dostosowywać projekty techniczne inżynieria optomechaniczna; mikroelektronika; objaśniać kwestie techniczne; szkolić pracowników; automatyka; mikroprocesory; lasery; czujniki; sporządzać zestawienie podstawowych materiałów; komunikować się z klientami; określać kryteria jakości produkcji; opracowywać schematy montażu; akustyka; tworzyć plany techniczne; zajmować się planowaniem zasobów; widmo fal elektromagnetycznych; półprzewodniki; dbać o urządzenia optyczne; mikroukłady elektromechaniczne; czujniki w cyfrowych aparatach fotograficznych; optomechanika wnękowa; inżynieria komputerowa; fotonika; opracowywać projekt produktu; inżynieria telekomunikacyjna; posługiwać się narzędziami o wysokiej precyzji; oprogramowanie CAE; prowadzić kontrolę techniczną w bezpieczny sposób; przygotowywać dokumentację techniczną; zarządzać projektem; korzystać z oprogramowania CAD; koordynować prace zespołów inżynierskich; radary; mikroczujniki; światłowody; budować relacje biznesowe; obsługiwać sprzęt do montażu urządzeń optycznych; mikrooptyka; obsługiwać maszyny precyzyjne; podstawy techniki mikrofalowej; konstrukcja optyczno-elektroniczno-mechaniczna
215302,occupation_name,analityk systemów telekomunikacyjnych
215302,occupation_alternative_names,analityk systemów teleinformatycznych; analityk systemów komunikacyjnych; analitycy systemów telekomunikacyjnych; analityk ds. systemów telekomunikacyjnych; analityk systemu telekomunikacji; analityk systemu telekomunikacyjnego
215302,occupation_description,"Analitycy systemów telekomunikacyjnych dokonują przeglądu, analizują i oceniają potrzeby i systemy telekomunikacyjne organizacji. Zapewniają szkolenia w zakresie cech i funkcji systemu telekomunikacyjnego."
215302,skills,określać wymagania techniczne; projektować proces; aktualizować oprogramowanie układowe; trunking w telekomunikacji; nabywanie sieciowego sprzętu ICT; zapewniać dokumentację użytkownika; przekazywać sprawozdania dotyczące analizy kosztów i korzyści; używać urządzeń SBC; protokoły komunikacyjne ICT; zasady działania urządzeń elektronicznych; analizować procesy biznesowe; komunikować się z klientami; obsługiwać system dystrybucji połączeń; montować monitory na potrzeby kontroli procesu; usługa direct inward dialing; podstawy techniki mikrofalowej; teoria elektroniki analogowej; elektromagnetyzm; obsługiwać centralę PBX; obsługiwać elektroniczne narzędzia pomiarowe; wykonywać analityczne obliczenia matematyczne; organizować szkolenie z zakresu systemu ICT; korzystać z różnych kanałów komunikacji; kalibrować przyrządy elektroniczne udzielać porad w zakresie ICT; analizować wymagania biznesowe; produkty Cisco; koordynować działania technologiczne; lutować elementy elektroniczne; przepisy dotyczące bezpieczeństwa ICT; podejmować strategiczne decyzje biznesowe; modelowanie procesów biznesowych; proponować teleinformatyczne rozwiązania problemów biznesowych
216101,occupation_name,architekt
216101,occupation_alternative_names,architekt wnętrz
216101,occupation_description,"Architekci badają, projektują i monitorują budowę i rozwój budynków, przestrzeni miejskich, projektów infrastrukturalnych i przestrzeni społecznej. Projektują zgodnie z otoczeniem i przepisami mającymi zastosowanie w określonych obszarach geograficznych, z uwzględnieniem czynników, które obejmują funkcję, estetykę, koszty oraz zdrowie i bezpieczeństwo publiczne. Są świadomi uwarunkowań społecznych i środowiskowych, w tym stosunków między ludźmi i budynkami oraz budynkami i środowiskiem. Angażują się w multidyscyplinarne projekty mające na celu rozwój struktury społecznej danego obszaru geograficznego i realizację projektów urbanizacyjnych."
216101,skills,"interpretować wymogi techniczne; kodeksy budowlane; doradzać w kwestiach budowlanych; teoria architektury; spełniać wymogi przepisów budowlanych; uwzględniać pomiary w projektach architektonicznych; korzystać z oprogramowania CAD; przeprowadzać badania terenowe; uwzględniać w projekcie architektonicznym wymogi klientów dotyczące budynku; prowadzić badania terenowe; negocjować z zainteresowanymi stronami; projekt architektoniczny; brać pod uwagę ograniczenia budowlane przy sporządzaniu projektów architektonicznych; określać niezbędne zasoby ludzkie; spełniać wymagania estetyczne; sporządzać instrukcje architektoniczne; projektować układ przestrzenny terenów otwartych; przekazywać sprawozdania dotyczące analizy kosztów i korzyści; uwzględniać zasady inżynieryjne w projekcie architektonicznym; sporządzać studium wykonalności; kody podziału gruntów na strefy; projektować obiekty w przestrzeni publicznej; sporządzać projekty; projektować budynki; opracowywać plany architektoniczne; analizować problemy i możliwości; związek między budynkami, ludźmi a środowiskiem; miejskie planowanie przestrzenne; sporządzać szkice architektoniczne; przepisy architektoniczne; spełniać wymagania techniczne; identyfikować potrzeby klientów zarządzać zamówieniami; dbać o dotrzymanie terminu realizacji projektu budowlanego; rodzaje drewna do produkcji mebli; systemy prawne nadzorujące sektor budowlany; podstawy inżynierii; zarządzanie projektami; posługiwać się specjalistycznym oprogramowaniem do projektowania; komunikować się z ekipami budowlanymi; pośredniczyć w kontaktach z organami na szczeblu lokalnym; przeprowadzać przetargi; uczestniczyć w przetargach rządowych; nadzorować realizację projektu budowlanego; dostosowywać istniejące projekty do zmienionych okoliczności; fizyka; dostarczać materiały dydaktyczne; opracowywać projekt dekoracji wnętrza; przygotowywać plany lekcji; ochrona dziedzictwa architektonicznego; monitorować parametry zgodności w ramach projektów budowlanych; przestrzegać harmonogramu prac; przygotowywać wnioski o wydanie pozwoleń budowlanych; tworzyć sieć specjalistów w danej dziedzinie; architektura krajobrazu; doradzać prawodawcom; realizować projekty w ramach przewidzianego budżetu; doradzać klientom w kwestii materiałów budowlanych; dzielić się techniczną wiedzą fachową; komunikować się z lokalnymi mieszkańcami; topografia; charakterystyka energetyczna budynków; dążyć do zapewnienia harmonii architektonicznej; trendy w meblarstwie; architektura zabytkowa; oceniać wpływ na środowisko; projekt budynku o niemal zerowym zużyciu energii; kartografia; sporządzać makiety architektoniczne; przemysł materiałów budowlanych; matematyka; efektywność energetyczna; sztuki piękne"
